ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;6;1s;135.951070357927;174.796613456585;0.621814888566499;77.4278918918919;310.747683814512;247.991172443896;271.887636215443;382.955432725977;3833.12774270116;323.479516612217;0.995281868737428;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;7;1s;81.6797526877422;114.912048415269;0.592775043181754;91.82;196.591801103012;155.912087592791;189.584390029573;234.754044563843;7081.59237838534;629.83672760338;0.99523357668894;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;8;1s;51.6610417768106;117.004000790795;0.542859430960107;106.216486486486;168.665042567605;149.240672265213;143.761881184174;208.22549530788;12331.3435606042;1650.58499539392;0.989695661505576;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;1;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;2;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;3;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;4;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;5;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;6;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;7;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;8;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;9;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;10;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;11;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;1;1s;73.7896466268348;-49.6450800602215;0.520958420468094;5.58194736842105;24.1445665666133;-21.7590675889223;4.35902929059466;58.6178967678941;2382.83904888874;261.627796012352;0.952643971215143;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;2;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;3;1s;102.305364075503;-101.448666634726;0.514619305355811;34.4944594594595;0.85669744077768;-48.2399901843582;-55.1795956525511;86.6123058016931;874.218302443833;49.7940197807759;0.992792390036452;Strain100-R20.9;0;No Convergence on H0 
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;4;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;5;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;6;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;7;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;8;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;9;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C3;20-08-05_M2_P1_C3;10;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C4;20-08-05_M2_P1_C4;1;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C4;20-08-05_M2_P1_C4;2;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C4;20-08-05_M2_P1_C4;3;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C4;20-08-05_M2_P1_C4;4;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C4;20-08-05_M2_P1_C4;5;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C4;20-08-05_M2_P1_C4;6;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;1;1s;63.0366781484153;-16.3001773058085;0.508548532410399;5.60443243243243;46.7365008426068;4.45726804494552;3.63445524333292;87.6096654464047;3960.96563390204;445.242883310675;0.984262643264901;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;2;1s;66.603904112497;-28.8600975983719;0.475408225573701;20.3485945945946;37.743806514125;8.91870235052465;2.11857289896307;82.7839742829719;3288.69985697146;325.497351516577;0.984089815142729;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;3;1s;81.9788273987784;-28.6565197345059;0.527753785043526;34.7595135135135;53.3223076642726;11.0101616431584;16.0462023001619;105.953704843656;2936.55343196921;231.771890885358;0.990913912730602;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;4;1s;61.8764916681774;-47.3531244523491;0.404479649660828;49.1325263157895;14.5233672158283;-21.3531655116813;-8.4767974788474;43.6163930893844;2768.2234349235;145.351168439517;0.984064373448149;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;5;1s;102.492952989559;-50.0735387131819;0.613003057149555;63.5544324324324;52.4194142763772;-0.42613315462404;-13.468396877679;118.426074434136;2137.88430001243;171.80887983093;0.988171269102068;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;6;1s;70.2695136785408;-10.2155640713875;0.503262708594642;77.9251842105263;60.0539496071533;37.6908929776382;11.3184959625578;107.290588617479;4346.84601072472;406.895584877839;0.990025739572888;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;7;1s;107.007333407294;12.624265404062;0.68958304068096;92.342;119.631598811356;57.1094796878724;54.8093564913761;177.516747219003;3073.32883222698;399.052111263341;0.985267273556617;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;8;1s;100.701971042913;-16.7256230474688;0.634300941661487;106.777837837838;83.9763479954445;42.4143892232114;49.8681091983544;163.010090955251;2600.52178853632;151.36423661234;0.995835186685783;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;9;1s;123.694133175824;-16.6874341256866;0.683882039084194;121.191;107.006699050137;39.6523506243648;42.2142483356165;199.526724550705;2191.04200788226;132.594285257855;0.995591699171557;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;10;1s;112.163965406788;24.5986712171993;0.679440279901496;135.628675675676;136.762636623987;96.6869638704275;57.0597905010573;222.672542235904;2848.23758771884;193.69479444241;0.995724836350308;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;11;1s;147.125940487139;91.4494440867077;0.805249932205795;150.038052631579;238.575384573846;149.805318716804;142.444110794091;354.024784803333;2659.40853966203;436.306095028101;0.976884604284066;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;12;1s;79.377137806605;21.346538056382;0.286338130182665;164.439578947368;100.723675862987;98.7149424673353;111.627366356312;160.337165707338;3970.42121226963;485.937732303793;0.986884543512954;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;13;1s;125.196245921916;49.8700442512288;0.67204198861781;178.894486486486;175.066290173145;120.896524577642;131.337143450236;259.053387151178;2923.63778080535;188.023268822491;0.996400838597589;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C5;20-08-05_M2_P1_C5;14;1s;90.4587580812023;-21.3236623639306;0.516887057411166;193.214157894737;69.1350957172717;43.0738460342145;104.122662975917;124.300410561658;3112.79569868232;149.820696702825;0.996906562689371;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;1;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;2;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;3;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;4;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C6;20-08-05_M2_P1_C6;5;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;1;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;2;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;3;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;4;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;5;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;6;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;7;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;8;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C7;20-08-05_M2_P1_C7;9;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;1;1s;55.7054146232243;148.374040319609;0.935161306062545;5.61748648648649;204.079454942834;172.735487447067;190.359276959734;247.320274341509;10392.988249758;1251.39644627852;0.992358265186414;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;2;1s;54.3383000315454;142.45555130792;0.801060737589477;20.6120526315789;196.793851339466;162.785434073105;167.8620893454;253.896083977363;8553.47166289432;1405.02940274329;0.984122317616473;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;3;1s;110.239108163882;132.21810204861;0.655561798790153;35.0659473684211;242.457210212492;181.774680442332;161.686284254049;324.011986113589;3488.58114099472;729.215843519529;0.974241471000623;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;4;1s;122.11136709483;180.841159340113;0.659420938482169;49.4205135135135;302.952526434942;248.729904754546;215.973464470864;388.170957363674;3691.40567493366;502.662909593001;0.989669925572699;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;5;1s;127.196034102037;180.399662922206;0.625113949830908;63.8620263157895;307.595697024242;259.511319512065;256.459236053959;401.395050835295;3140.11854319957;461.722883843831;0.986380522912585;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;6;1s;158.381460681997;213.880611409546;0.636611501195224;78.2185135135135;372.262072091543;299.44413610555;308.385401029492;452.665677069465;3146.67768549557;232.787457852323;0.996781218720757;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;7;1s;181.797808900549;109.526827822449;0.745087823342833;92.654;291.324636722999;175.004719931655;247.435182146586;382.424198309258;2051.60487310988;403.942886962385;0.975384850139686;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;8;1s;137.026100516064;86.3340754288435;0.640811049407549;106.998973684211;223.360175944907;146.088647809192;148.669720210859;299.47509977361;2648.88184388028;862.646838253466;0.940217451252233;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;9;1s;183.847979591688;142.889235002588;0.687862832998368;121.409486486487;326.737214594276;251.276294591632;147.818849381032;450.577406438345;1963.89770012862;185.502800048496;0.993694642871693;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;10;1s;177.873945946676;185.531998879488;0.694263447383488;135.749342105263;363.405944826163;258.206030160366;262.218468564088;463.521598452297;2203.37192022469;314.751523290884;0.987705475726211;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C4;20-08-07_M2_P1_C4;11;1s;162.595262510746;158.877353739642;0.62313247216571;150.194078947368;321.472616250388;256.734758408835;238.87706358372;452.066461382914;2063.44289095118;252.380471104681;0.989277243522925;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;1;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;2;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;3;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;4;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;5;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;6;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;7;1s;22.0495825280159;2.21408379472088;-0.0141486331277317;91.5155405405405;24.2636663227368;17.8484999740385;1.87482782461939;36.9004807339875;15934.5344639572;2123.38050177221;0.98288272654272;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;8;1s;22.3824324361015;22.1564558720635;0.467649631372473;105.912513513514;44.538888308165;32.6627504261378;31.6699997028782;55.8189338065509;24653.0093502108;3787.38942708498;0.983543260722005;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-07;M2_P1_C5;20-08-07_M2_P1_C5;9;1s;18.2447235308489;11.1551649356354;0.259282183681787;120.272513513514;29.3998884664843;21.6717922591179;24.6529751826974;42.8438405775477;24381.7349493641;5866.50255516451;0.953671608617469;Strain100-R20.9;1;Succes!
